FEN,Move,WhiteElo,BlackElo
8/R7/8/6K1/pk1p2PP/1b6/8/8 w - - 0 55,d5d4,2314,2296
8/R7/8/6KP/pk1p2P1/1b6/8/8 b - - 0 55,h4h5,2314,2296
8/R7/8/6KP/pk4P1/1b1p4/8/8 w - - 0 56,d4d3,2314,2296
8/R7/7P/6K1/pk4P1/1b1p4/8/8 b - - 0 56,h5h6,2314,2296
8/R7/7P/6K1/p5P1/1bkp4/8/8 w - - 1 57,b4c3,2314,2296
8/R6P/8/6K1/p5P1/1bkp4/8/8 b - - 0 57,h6h7,2314,2296
8/R6P/8/6K1/p5P1/1bk5/3p4/8 w - - 0 58,d3d2,2314,2296
7Q/R7/8/6K1/p5P1/1bk5/3p4/8 b - - 0 58,h7h8q,2314,2296
7Q/R7/8/6K1/p5P1/1b6/2kp4/8 w - - 1 59,c3c2,2314,2296
Q7/R7/8/6K1/p5P1/1b6/2kp4/8 b - - 2 59,h8a8,2314,2296
Q7/R7/8/6K1/p5P1/1b6/3p4/2k5 w - - 3 60,c2c1,2314,2296
Q7/2R5/8/6K1/p5P1/1b6/3p4/2k5 b - - 4 60,a7c7,2314,2296
Q7/2R5/8/6K1/p5P1/1b6/3p4/3k4 w - - 5 61,c1d1,2314,2296
3Q4/2R5/8/6K1/p5P1/1b6/3p4/3k4 b - - 6 61,a8d8,2314,2296
3Q4/2R5/8/6K1/p5P1/1b6/3p4/4k3 w - - 7 62,d1e1,2314,2296
3Q4/4R3/8/6K1/p5P1/1b6/3p4/4k3 b - - 8 62,c7e7,2314,2296
3Q4/4R3/8/6K1/p5P1/1b6/3p4/5k2 w - - 9 63,e1f1,2314,2296
8/4R3/8/6K1/p5P1/1b6/3Q4/5k2 b - - 0 63,d8d2,2314,2296
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,2035,2030
rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d7d6,2035,2030
rnbqkbnr/ppp1pppp/3p4/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,f2f4,2035,2030
rnbqkb1r/ppp1pppp/3p1n2/8/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3,g8f6,2035,2030
rnbqkb1r/ppp1pppp/3p1n2/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 3,g1f3,2035,2030
rnbqkb1r/ppp1pppp/3p4/8/4nP2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 4,f6e4,2035,2030
rnbqkb1r/ppp1pppp/3p4/8/4nP2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 1 4,b1c3,2035,2030
rnbqkb1r/ppp1pppp/3p1n2/8/5P2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 2 5,e4f6,2035,2030
rnbqkb1r/ppp1pppp/3p1n2/8/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQkq - 0 5,d2d4,2035,2030
rnbqkb1r/ppp1pp1p/3p1np1/8/3P1P2/2N2N2/PPP3PP/R1BQKB1R w KQkq - 0 6,g7g6,2035,2030
rnbqkb1r/ppp1pp1p/3p1np1/8/3P1P2/2NB1N2/PPP3PP/R1BQK2R b KQkq - 1 6,f1d3,2035,2030
rnbqk2r/ppp1ppbp/3p1np1/8/3P1P2/2NB1N2/PPP3PP/R1BQK2R w KQkq - 2 7,f8g7,2035,2030
rnbqk2r/ppp1ppbp/3p1np1/8/3P1P2/2NB1N2/PPP3PP/R1BQ1RK1 b kq - 3 7,e1g1,2035,2030
rnbq1rk1/ppp1ppbp/3p1np1/8/3P1P2/2NB1N2/PPP3PP/R1BQ1RK1 w - - 4 8,e8g8,2035,2030
rnbq1rk1/ppp1ppbp/3p1np1/8/3PNP2/3B1N2/PPP3PP/R1BQ1RK1 b - - 5 8,c3e4,2035,2030
r1bq1rk1/pppnppbp/3p1np1/8/3PNP2/3B1N2/PPP3PP/R1BQ1RK1 w - - 6 9,b8d7,2035,2030
r1bq1rk1/pppnppbp/3p1Np1/8/3P1P2/3B1N2/PPP3PP/R1BQ1RK1 b - - 0 9,e4f6,2035,2030
r1bq1rk1/ppp1ppbp/3p1np1/8/3P1P2/3B1N2/PPP3PP/R1BQ1RK1 w - - 0 10,d7f6,2035,2030
r1bq1rk1/ppp1ppbp/3p1np1/8/3P1P2/2PB1N2/PP4PP/R1BQ1RK1 b - - 0 10,c2c3,2035,2030
r1bq1rk1/pp2ppbp/2pp1np1/8/3P1P2/2PB1N2/PP4PP/R1BQ1RK1 w - - 0 11,c7c6,2035,2030
r1bq1rk1/pp2ppbp/2pp1np1/6N1/3P1P2/2PB4/PP4PP/R1BQ1RK1 b - - 1 11,f3g5,2035,2030
r1b2rk1/ppq1ppbp/2pp1np1/6N1/3P1P2/2PB4/PP4PP/R1BQ1RK1 w - - 2 12,d8c7,2035,2030
r1b2rk1/ppq1ppbp/2pp1np1/6N1/3P1P2/2PB4/PP4PP/R1B1QRK1 b - - 3 12,d1e1,2035,2030
r1b1r1k1/ppq1ppbp/2pp1np1/6N1/3P1P2/2PB4/PP4PP/R1B1QRK1 w - - 4 13,f8e8,2035,2030
r1b1r1k1/ppq1ppbp/2pp1np1/6N1/3P1P1Q/2PB4/PP4PP/R1B2RK1 b - - 5 13,e1h4,2035,2030
r1b1r1k1/ppq1ppb1/2pp1npp/6N1/3P1P1Q/2PB4/PP4PP/R1B2RK1 w - - 0 14,h7h6,2035,2030
r1b1r1k1/ppq1ppb1/2pp1npp/8/3PNP1Q/2PB4/PP4PP/R1B2RK1 b - - 1 14,g5e4,2035,2030
r1b1r1k1/ppq1ppb1/2pp2pp/8/3PnP1Q/2PB4/PP4PP/R1B2RK1 w - - 0 15,f6e4,2035,2030
r1b1r1k1/ppq1ppb1/2pp2pp/8/3PBP1Q/2P5/PP4PP/R1B2RK1 b - - 0 15,d3e4,2035,2030
r1b1r1k1/ppq2pb1/2pp2pp/4p3/3PBP1Q/2P5/PP4PP/R1B2RK1 w - - 0 16,e7e5,2035,2030
r1b1r1k1/ppq2pb1/2pp2pp/4pP2/3PB2Q/2P5/PP4PP/R1B2RK1 b - - 0 16,f4f5,2035,2030
r1b1r1k1/pp2qpb1/2pp2pp/4pP2/3PB2Q/2P5/PP4PP/R1B2RK1 w - - 1 17,c7e7,2035,2030
r1b1r1k1/pp2Qpb1/2pp2pp/4pP2/3PB3/2P5/PP4PP/R1B2RK1 b - - 0 17,h4e7,2035,2030
r1b3k1/pp2rpb1/2pp2pp/4pP2/3PB3/2P5/PP4PP/R1B2RK1 w - - 0 18,e8e7,2035,2030
r1b3k1/pp2rpb1/2pp2Pp/4p3/3PB3/2P5/PP4PP/R1B2RK1 b - - 0 18,f5g6,2035,2030
r1b3k1/pp2rpb1/2pp2Pp/8/3pB3/2P5/PP4PP/R1B2RK1 w - - 0 19,e5d4,2035,2030
r1b3k1/pp2rPb1/2pp3p/8/3pB3/2P5/PP4PP/R1B2RK1 b - - 0 19,g6f7,2035,2030
r1b3k1/pp3rb1/2pp3p/8/3pB3/2P5/PP4PP/R1B2RK1 w - - 0 20,e7f7,2035,2030
r1b3k1/pp3Rb1/2pp3p/8/3pB3/2P5/PP4PP/R1B3K1 b - - 0 20,f1f7,2035,2030
r1b5/pp3kb1/2pp3p/8/3pB3/2P5/PP4PP/R1B3K1 w - - 0 21,g8f7,2035,2030
r1b5/pp3kb1/2pp3p/8/3pB3/2P5/PP1B2PP/R5K1 b - - 1 21,c1d2,2035,2030
r7/pp3kb1/2ppb2p/8/3pB3/2P5/PP1B2PP/R5K1 w - - 2 22,c8e6,2035,2030
r7/pp3kb1/2ppb2p/8/3pB3/2P5/PP1B2PP/5RK1 b - - 3 22,a1f1,2035,2030
r5k1/pp4b1/2ppb2p/8/3pB3/2P5/PP1B2PP/5RK1 w - - 4 23,f7g8,2035,2030
r5k1/pp4b1/2ppb2p/8/3pB3/2P5/PP1B2PP/5R1K b - - 5 23,g1h1,2035,2030
r5k1/pp4b1/2pp3p/8/3pB3/2P5/bP1B2PP/5R1K w - - 0 24,e6a2,2035,2030
r5k1/pp4b1/2pp3p/8/3PB3/8/bP1B2PP/5R1K b - - 0 24,c3d4,2035,2030
r5k1/pp6/2pp3p/8/3bB3/8/bP1B2PP/5R1K w - - 0 25,g7d4,2035,2030
r5k1/pp6/2pp3B/8/3bB3/8/bP4PP/5R1K b - - 0 25,d2h6,2035,2030
r5k1/pp6/2pp3B/8/4B3/8/bb4PP/5R1K w - - 0 26,d4b2,2035,2030
r5k1/pp6/2pp3B/8/4B3/6P1/bb5P/5R1K b - - 0 26,g2g3,2035,2030
r5k1/pp6/2pp3B/4b3/4B3/6P1/b6P/5R1K w - - 1 27,b2e5,2035,2030
r5k1/pp6/2pp3B/4b3/4B3/6P1/b4R1P/7K b - - 2 27,f1f2,2035,2030
r5k1/pp6/2ppb2B/4b3/4B3/6P1/5R1P/7K w - - 3 28,a2e6,2035,2030
r5k1/pp6/2ppb1BB/4b3/8/6P1/5R1P/7K b - - 4 28,e4g6,2035,2030
r5k1/pp4b1/2ppb1BB/8/8/6P1/5R1P/7K w - - 5 29,e5g7,2035,2030
r5k1/pp4b1/2ppb1B1/6B1/8/6P1/5R1P/7K b - - 6 29,h6g5,2035,2030
5rk1/pp4b1/2ppb1B1/6B1/8/6P1/5R1P/7K w - - 7 30,a8f8,2035,2030
5rk1/pp4b1/2ppb1B1/6B1/8/6P1/3R3P/7K b - - 8 30,f2d2,2035,2030
5rk1/pp4b1/2pp2B1/3b2B1/8/6P1/3R3P/7K w - - 9 31,e6d5,2035,2030
5rk1/pp4b1/2pp2B1/3b2B1/8/6P1/3R3P/6K1 b - - 10 31,h1g1,2035,2030
5rk1/pp6/2pp2B1/3b2B1/8/2b3P1/3R3P/6K1 w - - 11 32,g7c3,2035,2030
5rk1/pp6/2pp2B1/3b2B1/8/2b3P1/7P/3R2K1 b - - 12 32,d2d1,2035,2030
5r2/pp4k1/2pp2B1/3b2B1/8/2b3P1/7P/3R2K1 w - - 13 33,g8g7,2035,2030
5r2/pp4k1/2pp4/3b2B1/8/2bB2P1/7P/3R2K1 b - - 14 33,g6d3,2035,2030
4r3/pp4k1/2pp4/3b2B1/8/2bB2P1/7P/3R2K1 w - - 15 34,f8e8,2035,2030
4r3/pp4k1/2pp4/3b2B1/7P/2bB2P1/8/3R2K1 b - - 0 34,h2h4,2035,2030
8/pp4k1/2pp4/3b2B1/7P/2bB2P1/8/3Rr1K1 w - - 1 35,e8e1,2035,2030
8/pp4k1/2pp4/3b2B1/7P/2bB2P1/8/4R1K1 b - - 0 35,d1e1,2035,2030
8/pp4k1/2pp4/3b2B1/7P/3B2P1/8/4b1K1 w - - 0 36,c3e1,2035,2030
8/pp4k1/2pp4/3b2B1/7P/3B2P1/7K/4b3 b - - 1 36,g1h2,2035,2030
8/pp4k1/2pp4/3b2B1/1b5P/3B2P1/7K/8 w - - 2 37,e1b4,2035,2030
3B4/pp4k1/2pp4/3b4/1b5P/3B2P1/7K/8 b - - 3 37,g5d8,2035,2030
3B4/pp4k1/2pp4/8/1b5P/3B1bP1/7K/8 w - - 4 38,d5f3,2035,2030
3B4/pp4k1/2pp4/5B2/1b5P/5bP1/7K/8 b - - 5 38,d3f5,2035,2030
3B4/pp4k1/2p5/3p1B2/1b5P/5bP1/7K/8 w - - 0 39,d6d5,2035,2030
2BB4/pp4k1/2p5/3p4/1b5P/5bP1/7K/8 b - - 1 39,f5c8,2035,2030
2BB4/p5k1/1pp5/3p4/1b5P/5bP1/7K/8 w - - 0 40,b7b6,2035,2030
2B5/p1B3k1/1pp5/3p4/1b5P/5bP1/7K/8 b - - 1 40,d8c7,2035,2030
2B5/p1B3k1/1pp5/8/1b1p3P/5bP1/7K/8 w - - 0 41,d5d4,2035,2030
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,2316,2409
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,2316,2409
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,2316,2409
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,b8c6,2316,2409
r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,f1c4,2316,2409
r1bqk1nr/ppppbppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,f8e7,2316,2409
r1bqk1nr/ppppbppp/2n5/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4,d2d4,2316,2409
r1bqk1nr/ppppbppp/2n5/8/2BpP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,e5d4,2316,2409
r1bqk1nr/ppppbppp/2n5/8/2BNP3/8/PPP2PPP/RNBQK2R b KQkq - 0 5,f3d4,2316,2409
r1bqk1nr/ppp1bppp/2np4/8/2BNP3/8/PPP2PPP/RNBQK2R w KQkq - 0 6,d7d6,2316,2409
r1bqk1nr/ppp1bppp/2Np4/8/2B1P3/8/PPP2PPP/RNBQK2R b KQkq - 0 6,d4c6,2316,2409
r1bqk1nr/p1p1bppp/2pp4/8/2B1P3/8/PPP2PPP/RNBQK2R w KQkq - 0 7,b7c6,2316,2409
r1bqk1nr/p1p1bppp/2pp4/8/2B1P3/8/PPP2PPP/RNBQ1RK1 b kq - 1 7,e1g1,2316,2409
r1bqk2r/p1p1bppp/2pp1n2/8/2B1P3/8/PPP2PPP/RNBQ1RK1 w kq - 2 8,g8f6,2316,2409
r1bqk2r/p1p1bppp/2pp1n2/8/2B1P3/2N5/PPP2PPP/R1BQ1RK1 b kq - 3 8,b1c3,2316,2409
r1bq1rk1/p1p1bppp/2pp1n2/8/2B1P3/2N5/PPP2PPP/R1BQ1RK1 w - - 4 9,e8g8,2316,2409
r1bq1rk1/p1p1bppp/2pp1n2/8/4P3/1BN5/PPP2PPP/R1BQ1RK1 b - - 5 9,c4b3,2316,2409
r1bq1rk1/2p1bppp/2pp1n2/p7/4P3/1BN5/PPP2PPP/R1BQ1RK1 w - - 0 10,a7a5,2316,2409
r1bq1rk1/2p1bppp/2pp1n2/p7/P3P3/1BN5/1PP2PPP/R1BQ1RK1 b - - 0 10,a2a4,2316,2409
r1bqr1k1/2p1bppp/2pp1n2/p7/P3P3/1BN5/1PP2PPP/R1BQ1RK1 w - - 1 11,f8e8,2316,2409
r1bqr1k1/2p1bppp/2pp1n2/p7/P3P3/1BN5/1PP2PPP/R1BQR1K1 b - - 2 11,f1e1,2316,2409
r1bqrbk1/2p2ppp/2pp1n2/p7/P3P3/1BN5/1PP2PPP/R1BQR1K1 w - - 3 12,e7f8,2316,2409
r1bqrbk1/2p2ppp/2pp1n2/p7/P3P3/1BN2P2/1PP3PP/R1BQR1K1 b - - 0 12,f2f3,2316,2409
r1bqrbk1/2p2pp1/2pp1n1p/p7/P3P3/1BN2P2/1PP3PP/R1BQR1K1 w - - 0 13,h7h6,2316,2409
r1bqrbk1/2p2pp1/2pp1n1p/p7/P3P3/1BN1BP2/1PP3PP/R2QR1K1 b - - 1 13,c1e3,2316,2409
r2qrbk1/2p2pp1/2ppbn1p/p7/P3P3/1BN1BP2/1PP3PP/R2QR1K1 w - - 2 14,c8e6,2316,2409
r2qrbk1/2p2pp1/2ppBn1p/p7/P3P3/2N1BP2/1PP3PP/R2QR1K1 b - - 0 14,b3e6,2316,2409
r2qrbk1/2p3p1/2pppn1p/p7/P3P3/2N1BP2/1PP3PP/R2QR1K1 w - - 0 15,f7e6,2316,2409
r2qrbk1/2p3p1/2pppn1p/p7/P3P3/2N1BP2/1PPQ2PP/R3R1K1 b - - 1 15,d1d2,2316,2409
r2qrbk1/2p3p1/2pp1n1p/p3p3/P3P3/2N1BP2/1PPQ2PP/R3R1K1 w - - 0 16,e6e5,2316,2409
r2qrbk1/2p3p1/2pp1n1p/p3p3/P3P3/2N1BP2/1PPQ2PP/3RR1K1 b - - 1 16,a1d1,2316,2409
rq2rbk1/2p3p1/2pp1n1p/p3p3/P3P3/2N1BP2/1PPQ2PP/3RR1K1 w - - 2 17,d8b8,2316,2409
rq2rbk1/2p3p1/2pp1n1p/p3p3/P3P3/1PN1BP2/2PQ2PP/3RR1K1 b - - 0 17,b2b3,2316,2409
r3rbk1/2p3p1/2pp1n1p/p3p3/Pq2P3/1PN1BP2/2PQ2PP/3RR1K1 w - - 1 18,b8b4,2316,2409
r3rbk1/2p3p1/2pp1n1p/p3p3/Pq2P3/1PNQBP2/2P3PP/3RR1K1 b - - 2 18,d2d3,2316,2409
r3rbk1/2pn2p1/2pp3p/p3p3/Pq2P3/1PNQBP2/2P3PP/3RR1K1 w - - 3 19,f6d7,2316,2409
r3rbk1/2pn2p1/2pp3p/p3p3/Pq2P3/1PNQ1P2/2PB2PP/3RR1K1 b - - 4 19,e3d2,2316,2409
r3rbk1/2p3p1/2pp3p/p1n1p3/Pq2P3/1PNQ1P2/2PB2PP/3RR1K1 w - - 5 20,d7c5,2316,2409
r3rbk1/2p3p1/2pp3p/p1n1p3/Pq2P3/1PN2P2/2PBQ1PP/3RR1K1 b - - 6 20,d3e2,2316,2409
r3rbk1/2p3p1/2ppn2p/p3p3/Pq2P3/1PN2P2/2PBQ1PP/3RR1K1 w - - 7 21,c5e6,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P3P2/2PBQ1PP/3RR1K1 b - - 8 21,c3b5,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P3P2/2PBQ1PP/3RR1K1 w - - 9 22,b4c5,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P2BP2/2P1Q1PP/3RR1K1 b - - 10 22,d2e3,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P2BP2/2P1Q1PP/3RR1K1 w - - 11 23,c5b4,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P3P2/2PBQ1PP/3RR1K1 b - - 12 23,e3d2,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P3P2/2PBQ1PP/3RR1K1 w - - 13 24,b4c5,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P2BP2/2P1Q1PP/3RR1K1 b - - 14 24,d2e3,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P2BP2/2P1Q1PP/3RR1K1 w - - 15 25,c5b4,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P3P2/2PBQ1PP/3RR1K1 b - - 16 25,e3d2,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P3P2/2PBQ1PP/3RR1K1 w - - 17 26,b4c5,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P2BP2/2P1Q1PP/3RR1K1 b - - 18 26,d2e3,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P2BP2/2P1Q1PP/3RR1K1 w - - 19 27,c5b4,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P3P2/2PBQ1PP/3RR1K1 b - - 20 27,e3d2,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P3P2/2PBQ1PP/3RR1K1 w - - 21 28,b4c5,2316,2409
r3rbk1/2p3p1/2ppn2p/pNq1p3/P3P3/1P2BP2/2P1Q1PP/3RR1K1 b - - 22 28,d2e3,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P2BP2/2P1Q1PP/3RR1K1 w - - 23 29,c5b4,2316,2409
r3rbk1/2p3p1/2ppn2p/pN2p3/Pq2P3/1P3P2/2PBQ1PP/3RR1K1 b - - 24 29,e3d2,2316,2409
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g1f3,2268,2315
rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,d7d5,2268,2315
rnbqkbnr/ppp1pppp/8/3p4/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq - 0 2,g2g3,2268,2315
rnbqkbnr/ppp2ppp/4p3/3p4/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3,e7e6,2268,2315
rnbqkbnr/ppp2ppp/4p3/3p4/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 1 3,f1g2,2268,2315
rnbqkb1r/ppp2ppp/4pn2/3p4/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 2 4,g8f6,2268,2315
rnbqkb1r/ppp2ppp/4pn2/3p4/8/5NP1/PPPPPPBP/RNBQ1RK1 b kq - 3 4,e1g1,2268,2315
rnbqk2r/ppp2ppp/3bpn2/3p4/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 4 5,f8d6,2268,2315
rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b kq - 0 5,d2d4,2268,2315
rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/5NP1/PPP1PPBP/RNBQ1RK1 w kq - 0 6,c7c6,2268,2315
rnbqk2r/pp3ppp/2pbpn2/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 0 6,c2c4,2268,2315
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 1 7,b8d7,2268,2315
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/5NP1/PP1NPPBP/R1BQ1RK1 b kq - 2 7,b1d2,2268,2315
rbbqk2r/pp1n1ppp/2p1pn2/3p4/2PP4/5NP1/PP1NPPBP/R1BQ1RK1 w kq - 3 8,d6b8,2268,2315
rbbqk2r/pp1n1ppp/2p1pn2/3p4/2PP4/5NP1/PPQNPPBP/R1B2RK1 b kq - 4 8,d1c2,2268,2315
rbbq1rk1/pp1n1ppp/2p1pn2/3p4/2PP4/5NP1/PPQNPPBP/R1B2RK1 w - - 5 9,e8g8,2268,2315
rbbq1rk1/pp1n1ppp/2p1pn2/3p4/2PPP3/5NP1/PPQN1PBP/R1B2RK1 b - - 0 9,e2e4,2268,2315
rbbq1rk1/pp1n1ppp/2p1pn2/8/2PPp3/5NP1/PPQN1PBP/R1B2RK1 w - - 0 10,d5e4,2268,2315
rbbq1rk1/pp1n1ppp/2p1pn2/8/2PPN3/5NP1/PPQ2PBP/R1B2RK1 b - - 0 10,d2e4,2268,2315
rbbq1rk1/pp1n1ppp/2p1p3/8/2PPn3/5NP1/PPQ2PBP/R1B2RK1 w - - 0 11,f6e4,2268,2315
rbbq1rk1/pp1n1ppp/2p1p3/8/2PPQ3/5NP1/PP3PBP/R1B2RK1 b - - 0 11,c2e4,2268,2315
rbbq1rk1/pp3ppp/2p1pn2/8/2PPQ3/5NP1/PP3PBP/R1B2RK1 w - - 1 12,d7f6,2268,2315
rbbq1rk1/pp3ppp/2p1pn2/8/2PP4/5NP1/PP2QPBP/R1B2RK1 b - - 2 12,e4e2,2268,2315
rbbqr1k1/pp3ppp/2p1pn2/8/2PP4/5NP1/PP2QPBP/R1B2RK1 w - - 3 13,f8e8,2268,2315
rbbqr1k1/pp3ppp/2p1pn2/8/2PP4/1P3NP1/P3QPBP/R1B2RK1 b - - 0 13,b2b3,2268,2315
rbbqr1k1/pp3ppp/2p2n2/4p3/2PP4/1P3NP1/P3QPBP/R1B2RK1 w - - 0 14,e6e5,2268,2315
rbbqr1k1/pp3ppp/2p2n2/4P3/2P5/1P3NP1/P3QPBP/R1B2RK1 b - - 0 14,d4e5,2268,2315
rbbqr1k1/pp1n1ppp/2p5/4P3/2P5/1P3NP1/P3QPBP/R1B2RK1 w - - 1 15,f6d7,2268,2315
rbbqr1k1/pp1n1ppp/2p5/4P3/2P5/1P3NP1/PB2QPBP/R4RK1 b - - 2 15,c1b2,2268,2315
rbbqrnk1/pp3ppp/2p5/4P3/2P5/1P3NP1/PB2QPBP/R4RK1 w - - 3 16,d7f8,2268,2315
rbbqrnk1/pp3ppp/2p5/4P3/2P5/1P3NP1/PB2QPBP/R3R1K1 b - - 4 16,f1e1,2268,2315
rbbqr1k1/pp3ppp/2p3n1/4P3/2P5/1P3NP1/PB2QPBP/R3R1K1 w - - 5 17,f8g6,2268,2315
rbbqr1k1/pp3ppp/2p3n1/4P3/2P5/1P3NP1/PB2QPBP/3RR1K1 b - - 6 17,a1d1,2268,2315
rb1qr1k1/pp3ppp/2p3n1/4P3/2P3b1/1P3NP1/PB2QPBP/3RR1K1 w - - 7 18,c8g4,2268,2315
rb1Rr1k1/pp3ppp/2p3n1/4P3/2P3b1/1P3NP1/PB2QPBP/4R1K1 b - - 0 18,d1d8,2268,2315
rb1r2k1/pp3ppp/2p3n1/4P3/2P3b1/1P3NP1/PB2QPBP/4R1K1 w - - 0 19,e8d8,2268,2315
rb1r2k1/pp3ppp/2p3n1/4P3/2P1Q1b1/1P3NP1/PB3PBP/4R1K1 b - - 1 19,e2e4,2268,2315
rb1r2k1/pp3ppp/2p1b1n1/4P3/2P1Q3/1P3NP1/PB3PBP/4R1K1 w - - 2 20,g4e6,2268,2315
rb1r2k1/pp3ppp/2p1b1n1/4P3/2P1Q2P/1P3NP1/PB3PB1/4R1K1 b - - 0 20,h2h4,2268,2315
rb2r1k1/pp3ppp/2p1b1n1/4P3/2P1Q2P/1P3NP1/PB3PB1/4R1K1 w - - 1 21,d8e8,2268,2315
rb2r1k1/pp3ppp/2p1b1n1/4P2P/2P1Q3/1P3NP1/PB3PB1/4R1K1 b - - 0 21,h4h5,2268,2315
rb2r1k1/pp2nppp/2p1b3/4P2P/2P1Q3/1P3NP1/PB3PB1/4R1K1 w - - 1 22,g6e7,2268,2315
rb2r1k1/pp2nppp/2p1b3/4P2P/2PNQ3/1P4P1/PB3PB1/4R1K1 b - - 2 22,f3d4,2268,2315
r3r1k1/ppb1nppp/2p1b3/4P2P/2PNQ3/1P4P1/PB3PB1/4R1K1 w - - 3 23,b8c7,2268,2315
r3r1k1/ppb1nppp/2p1N3/4P2P/2P1Q3/1P4P1/PB3PB1/4R1K1 b - - 0 23,d4e6,2268,2315
r3r1k1/ppb1n1pp/2p1p3/4P2P/2P1Q3/1P4P1/PB3PB1/4R1K1 w - - 0 24,f7e6,2268,2315
r3r1k1/ppb1n1pp/2p1p3/4P2P/2P1Q3/1P4PB/PB3P2/4R1K1 b - - 1 24,g2h3,2268,2315
r3r1k1/ppb3pp/2p1p3/4Pn1P/2P1Q3/1P4PB/PB3P2/4R1K1 w - - 2 25,e7f5,2268,2315
r3r1k1/ppb3pp/2p1p3/4PB1P/2P1Q3/1P4P1/PB3P2/4R1K1 b - - 0 25,h3f5,2268,2315
r3r1k1/ppb3pp/2p5/4Pp1P/2P1Q3/1P4P1/PB3P2/4R1K1 w - - 0 26,e6f5,2268,2315
r3r1k1/ppb3pp/2p5/4PQ1P/2P5/1P4P1/PB3P2/4R1K1 b - - 0 26,e4f5,2268,2315
3rr1k1/ppb3pp/2p5/4PQ1P/2P5/1P4P1/PB3P2/4R1K1 w - - 1 27,a8d8,2268,2315
3rr1k1/ppb3pp/2p1P3/5Q1P/2P5/1P4P1/PB3P2/4R1K1 b - - 0 27,e5e6,2268,2315
3rr1k1/pp4pp/1bp1P3/5Q1P/2P5/1P4P1/PB3P2/4R1K1 w - - 1 28,c7b6,2268,2315
