FEN,Move,WhiteElo,BlackElo
4kr2/pp2b1pp/2p3r1/1P5K/8/8/P5bP/R7 b - - 2 28,g4h5,936,1059
4kr2/pp2b1pp/2p5/1P4rK/8/8/P5bP/R7 w - - 3 29,g6g5,936,1059
4kr2/pp2b1pp/2p5/1P4r1/7K/8/P5bP/R7 b - - 4 29,h5h4,936,1059
4kr2/pp2b1pp/2p5/1r6/7K/8/P5bP/R7 w - - 0 30,g5b5,936,1059
4kr2/pp2b1pp/2p5/1r6/8/6K1/P5bP/R7 b - - 1 30,h4g3,936,1059
4kr2/pp4pp/2p2b2/1r6/8/6K1/P5bP/R7 w - - 2 31,e7f6,936,1059
4kr2/pp4pp/2p2b2/1r6/8/6K1/P5bP/4R3 b - - 3 31,a1e1,936,1059
4kr2/pp4pp/2p2b2/4r3/8/6K1/P5bP/4R3 w - - 4 32,b5e5,936,1059
4kr2/pp4pp/2p2b2/4r3/8/6K1/P5bP/1R6 b - - 5 32,e1b1,936,1059
4kr2/p5pp/2p2b2/1p2r3/8/6K1/P5bP/1R6 w - - 0 33,b7b5,936,1059
4kr2/p5pp/2p2b2/1p2r3/8/8/P5KP/1R6 b - - 0 33,g3g2,936,1059
4kr2/p5pp/2p2b2/1p6/8/8/P3r1KP/1R6 w - - 1 34,e5e2,936,1059
4kr2/p5pp/2p2b2/1p6/8/7K/P3r2P/1R6 b - - 2 34,g2h3,936,1059
4kr2/p5pp/2p5/1p6/3b4/7K/P3r2P/1R6 w - - 3 35,f6d4,936,1059
4kr2/p5pp/2p5/1p6/3b4/7K/P3r2P/3R4 b - - 4 35,b1d1,936,1059
4k3/p5pp/2p5/1p6/3b4/5r1K/P3r2P/3R4 w - - 5 36,f8f3,936,1059
4k3/p5pp/2p5/1p6/3b2K1/5r2/P3r2P/3R4 b - - 6 36,h3g4,936,1059
4k3/p5pp/2p5/1p6/3b2K1/8/P3rr1P/3R4 w - - 7 37,f3f2,936,1059
4k3/p5pp/2p5/1p6/3R2K1/8/P3rr1P/8 b - - 0 37,d1d4,936,1059
4k3/p5pp/2p5/1p6/3R2K1/8/P3r2r/8 w - - 0 38,f2h2,936,1059
4k3/p5pp/2p5/1p6/3R4/6K1/P3r2r/8 b - - 1 38,g4g3,936,1059
4k3/p5pp/2p5/1p6/3R4/6K1/P5rr/8 w - - 2 39,e2g2,936,1059
4k3/p5pp/2p5/1p6/3R4/5K2/P5rr/8 b - - 3 39,g3f3,936,1059
4k3/p5pp/2p5/1p6/3R4/5K2/r6r/8 w - - 0 40,g2a2,936,1059
4k3/p5pp/2p5/1p6/4R3/5K2/r6r/8 b - - 1 40,d4e4,936,1059
8/p2k2pp/2p5/1p6/4R3/5K2/r6r/8 w - - 2 41,e8d7,936,1059
8/p2k2pp/2p5/1p6/3R4/5K2/r6r/8 b - - 3 41,e4d4,936,1059
8/p1k3pp/2p5/1p6/3R4/5K2/r6r/8 w - - 4 42,d7c7,936,1059
8/p1k3pp/2p5/1p6/6R1/5K2/r6r/8 b - - 5 42,d4g4,936,1059
8/p1k3pp/2p5/1p6/6R1/r4K2/7r/8 w - - 6 43,a2a3,936,1059
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4,593,707
rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e7e6,593,707
rnbqkbnr/pppp1ppp/4p3/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g1f3,593,707
rnbqkbnr/ppp2ppp/4p3/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,d7d5,593,707
rnbqkbnr/ppp2ppp/4p3/3p4/3P3P/5N2/PPP1PPP1/RNBQKB1R b KQkq - 0 3,h2h4,593,707
rnbqkb1r/ppp2ppp/4pn2/3p4/3P3P/5N2/PPP1PPP1/RNBQKB1R w KQkq - 1 4,g8f6,593,707
rnbqkb1r/ppp2ppp/4pn2/3p4/3P3P/5NP1/PPP1PP2/RNBQKB1R b KQkq - 0 4,g2g3,593,707
rnbqk2r/ppp2ppp/3bpn2/3p4/3P3P/5NP1/PPP1PP2/RNBQKB1R w KQkq - 1 5,f8d6,593,707
rnbqk2r/ppp2ppp/3bpn2/3p4/3P3P/2P2NP1/PP2PP2/RNBQKB1R b KQkq - 0 5,c2c3,593,707
rnbq1rk1/ppp2ppp/3bpn2/3p4/3P3P/2P2NP1/PP2PP2/RNBQKB1R w KQ - 1 6,e8g8,593,707
rnbq1rk1/ppp2ppp/3bpn2/3p4/3PP2P/2P2NP1/PP3P2/RNBQKB1R b KQ - 0 6,e2e4,593,707
rnbq1rk1/ppp2ppp/3bpn2/8/3Pp2P/2P2NP1/PP3P2/RNBQKB1R w KQ - 0 7,d5e4,593,707
rnbq1rk1/ppp2ppp/3bpn2/8/3Pp2P/2P3P1/PP1N1P2/RNBQKB1R b KQ - 1 7,f3d2,593,707
r1bq1rk1/ppp2ppp/2nbpn2/8/3Pp2P/2P3P1/PP1N1P2/RNBQKB1R w KQ - 2 8,b8c6,593,707
r1bq1rk1/ppp2ppp/2nbpn2/8/2BPp2P/2P3P1/PP1N1P2/RNBQK2R b KQ - 3 8,f1c4,593,707
r1bq1rk1/ppp2ppp/2nbp3/3n4/2BPp2P/2P3P1/PP1N1P2/RNBQK2R w KQ - 4 9,f6d5,593,707
r1bq1rk1/ppp2ppp/2nbp3/3n4/2BPN2P/2P3P1/PP3P2/RNBQK2R b KQ - 0 9,d2e4,593,707
r1bq1rk1/1pp2ppp/p1nbp3/3n4/2BPN2P/2P3P1/PP3P2/RNBQK2R w KQ - 0 10,a7a6,593,707
r1bq1rk1/1pp2ppp/p1nbp3/3n4/2BPN2P/2P3P1/PP1N1P2/R1BQK2R b KQ - 1 10,b1d2,593,707
r1bq1rk1/2p2ppp/p1nbp3/1p1n4/2BPN2P/2P3P1/PP1N1P2/R1BQK2R w KQ - 0 11,b7b5,593,707
r1bq1rk1/2p2ppp/p1nbp3/1p1B4/3PN2P/2P3P1/PP1N1P2/R1BQK2R b KQ - 0 11,c4d5,593,707
r1bq1rk1/2p2ppp/p1nb4/1p1p4/3PN2P/2P3P1/PP1N1P2/R1BQK2R w KQ - 0 12,e6d5,593,707
r1bq1rk1/2p2ppp/p1nN4/1p1p4/3P3P/2P3P1/PP1N1P2/R1BQK2R b KQ - 0 12,e4d6,593,707
r1b2rk1/2p2ppp/p1nq4/1p1p4/3P3P/2P3P1/PP1N1P2/R1BQK2R w KQ - 0 13,d8d6,593,707
r1b2rk1/2p2ppp/p1nq4/1p1p4/3P3P/2P2NP1/PP3P2/R1BQK2R b KQ - 1 13,d2f3,593,707
r1b2rk1/2p2ppp/p1n1q3/1p1p4/3P3P/2P2NP1/PP3P2/R1BQK2R w KQ - 2 14,d6e6,593,707
r1b2rk1/2p2ppp/p1n1q3/1p1p4/3P3P/2P2NP1/PP3P2/R1BQ1K1R b - - 3 14,e1f1,593,707
r1b1r1k1/2p2ppp/p1n1q3/1p1p4/3P3P/2P2NP1/PP3P2/R1BQ1K1R w - - 4 15,f8e8,593,707
r1b1r1k1/2p2ppp/p1n1q3/1p1p4/3P1B1P/2P2NP1/PP3P2/R2Q1K1R b - - 5 15,c1f4,593,707
r1b1r1k1/2p2ppp/p3q3/np1p4/3P1B1P/2P2NP1/PP3P2/R2Q1K1R w - - 6 16,c6a5,593,707
r1b1r1k1/2p2ppp/p3q3/np1p4/1P1P1B1P/2P2NP1/P4P2/R2Q1K1R b - - 0 16,b2b4,593,707
r1b1r1k1/2p2ppp/p3q3/1p1p4/1PnP1B1P/2P2NP1/P4P2/R2Q1K1R w - - 1 17,a5c4,593,707
r1b1r1k1/2p2ppp/p3q3/1p1p4/1PnP1B1P/2P2NP1/P4P2/2RQ1K1R b - - 2 17,a1c1,593,707
r1b1r1k1/2p2ppp/p3q3/1p1p4/1P1P1B1P/2P2NP1/Pn3P2/2RQ1K1R w - - 3 18,c4b2,593,707
r1b1r1k1/2p2ppp/p3q3/1p1p4/1P1P1B1P/1QP2NP1/Pn3P2/2R2K1R b - - 4 18,d1b3,593,707
r1b1r1k1/2p2ppp/p7/1p1p4/1P1P1B1P/1QP2NP1/Pn2qP2/2R2K1R w - - 5 19,e6e2,593,707
r1b1r1k1/2p2ppp/p7/1p1p4/1P1P1B1P/1QP2NP1/Pn2qPK1/2R4R b - - 6 19,f1g2,593,707
r1b1r1k1/2p2ppp/p7/1p1p4/1P1P1B1P/1QPn1NP1/P3qPK1/2R4R w - - 7 20,b2d3,593,707
r1b1r1k1/2p2ppp/p7/1p1p4/1P1P1B1P/1QPn1NP1/P3qPK1/3R3R b - - 8 20,c1d1,593,707
r1b1r1k1/2p2ppp/p7/1p1p4/1P1P1B1P/1QPn1NP1/P4qK1/3R3R w - - 0 21,e2f2,593,707
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,993,997
rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d7d5,993,997
rnbqkbnr/ppp1pppp/8/3pP3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,e4e5,993,997
rnbqkbnr/pp2pppp/8/2ppP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,c7c5,993,997
rnbqkbnr/pp2pppp/8/2ppP3/8/8/PPPPBPPP/RNBQK1NR b KQkq - 1 3,f1e2,993,997
rnbqkbnr/pp2pp1p/8/2ppP1p1/8/8/PPPPBPPP/RNBQK1NR w KQkq - 0 4,g7g5,993,997
rnbqkbnr/pp2pp1p/8/2ppP1p1/8/5B2/PPPP1PPP/RNBQK1NR b KQkq - 1 4,e2f3,993,997
rnbqk1nr/pp2ppbp/8/2ppP1p1/8/5B2/PPPP1PPP/RNBQK1NR w KQkq - 2 5,f8g7,993,997
rnbqk1nr/pp2ppbp/8/2ppP1p1/8/5B2/PPPPQPPP/RNB1K1NR b KQkq - 3 5,d1e2,993,997
r1bqk1nr/pp2ppbp/n7/2ppP1p1/8/5B2/PPPPQPPP/RNB1K1NR w KQkq - 4 6,b8a6,993,997
r1bqk1nr/pp2ppbp/n7/2ppP1p1/8/3P1B2/PPP1QPPP/RNB1K1NR b KQkq - 0 6,d2d3,993,997
r1bqk1nr/pp3pbp/n3p3/2ppP1p1/8/3P1B2/PPP1QPPP/RNB1K1NR w KQkq - 0 7,e7e6,993,997
r1bqk1nr/pp3pbp/n3p3/2ppP1p1/8/3P1B1N/PPP1QPPP/RNB1K2R b KQkq - 1 7,g1h3,993,997
r1bqk1nr/pp3pb1/n3p2p/2ppP1p1/8/3P1B1N/PPP1QPPP/RNB1K2R w KQkq - 0 8,h7h6,993,997
r1bqk1nr/pp3pb1/n3p2p/2ppP1p1/2P5/3P1B1N/PP2QPPP/RNB1K2R b KQkq - 0 8,c2c4,993,997
r1b1k1nr/pp3pb1/n3p2p/q1ppP1p1/2P5/3P1B1N/PP2QPPP/RNB1K2R w KQkq - 1 9,d8a5,993,997
r1b1k1nr/pp3pb1/n3p2p/q1ppP1p1/2P5/3P1B1N/PP1BQPPP/RN2K2R b KQkq - 2 9,c1d2,993,997
r1b1k1nr/pp3pb1/4p2p/q1ppP1p1/1nP5/3P1B1N/PP1BQPPP/RN2K2R w KQkq - 3 10,a6b4,993,997
r1b1k1nr/pp3pb1/4p2p/q1ppP1p1/1BP5/3P1B1N/PP2QPPP/RN2K2R b KQkq - 0 10,d2b4,993,997
r1b1k1nr/pp3pb1/4p2p/2ppP1p1/1qP5/3P1B1N/PP2QPPP/RN2K2R w KQkq - 0 11,a5b4,993,997
r1b1k1nr/pp3pb1/4p2p/2ppP1p1/1qP5/2NP1B1N/PP2QPPP/R3K2R b KQkq - 1 11,b1c3,993,997
r1b1k1nr/pp3pb1/4p2p/2p1P1p1/1qPp4/2NP1B1N/PP2QPPP/R3K2R w KQkq - 0 12,d5d4,993,997
r1b1k1nr/pp3pb1/4p2p/2p1P1p1/1qPp4/P1NP1B1N/1P2QPPP/R3K2R b KQkq - 0 12,a2a3,993,997
r1b1k1nr/pp3pb1/4p2p/2p1P1p1/2Pp4/PqNP1B1N/1P2QPPP/R3K2R w KQkq - 1 13,b4b3,993,997
r1b1k1nr/pp3pb1/4p2p/2p1P1p1/2Pp4/Pq1P1B1N/1P2QPPP/R2NK2R b KQkq - 2 13,c3d1,993,997
r3k1nr/pp1b1pb1/4p2p/2p1P1p1/2Pp4/Pq1P1B1N/1P2QPPP/R2NK2R w KQkq - 3 14,c8d7,993,997
r3k1nr/pp1b1pb1/4p2p/2p1P1p1/2Pp4/Pq1P1B1N/1P2QPPP/R2N1RK1 b kq - 4 14,e1g1,993,997
2kr2nr/pp1b1pb1/4p2p/2p1P1p1/2Pp4/Pq1P1B1N/1P2QPPP/R2N1RK1 w - - 5 15,e8c8,993,997
2kr2nr/pp1b1pb1/4p2p/2p1P1p1/2Pp4/Pq1P1BPN/1P2QP1P/R2N1RK1 b - - 0 15,g2g3,993,997
2kr2nr/p2b1pb1/4p2p/1pp1P1p1/2Pp4/Pq1P1BPN/1P2QP1P/R2N1RK1 w - - 0 16,b7b5,993,997
2kr2nr/p2b1pb1/4p2p/1pp1P1p1/2PpQ3/Pq1P1BPN/1P3P1P/R2N1RK1 b - - 1 16,e2e4,993,997
2kr2nr/p2b1pb1/4p2p/2p1P1p1/2ppQ3/Pq1P1BPN/1P3P1P/R2N1RK1 w - - 0 17,b5c4,993,997
Q1kr2nr/p2b1pb1/4p2p/2p1P1p1/2pp4/Pq1P1BPN/1P3P1P/R2N1RK1 b - - 1 17,e4a8,993,997
Qqkr2nr/p2b1pb1/4p2p/2p1P1p1/2pp4/P2P1BPN/1P3P1P/R2N1RK1 w - - 2 18,b3b8,993,997
1qkr2nr/p2b1pb1/4p2p/2p1P1p1/2ppQ3/P2P1BPN/1P3P1P/R2N1RK1 b - - 3 18,a8e4,993,997
2kr2nr/p2b1pb1/4p2p/2p1P1p1/2ppQ3/P2P1BPN/1q3P1P/R2N1RK1 w - - 0 19,b8b2,993,997
2kr2nr/p2b1pb1/4p2p/2p1P1p1/2ppQ3/P2P1BPN/1N3P1P/R4RK1 b - - 0 19,d1b2,993,997
2kr2nr/p2b1pb1/4p2p/2p1P1p1/3pQ3/P2p1BPN/1N3P1P/R4RK1 w - - 0 20,c4d3,993,997
2kr2nr/pQ1b1pb1/4p2p/2p1P1p1/3p4/P2p1BPN/1N3P1P/R4RK1 b - - 1 20,e4b7,993,997
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,912,974
rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d7d5,912,974
rnbqkbnr/ppp1pppp/8/3p4/4P3/5P2/PPPP2PP/RNBQKBNR b KQkq - 0 2,f2f3,912,974
rnbqkbnr/ppp1ppp1/8/3p3p/4P3/5P2/PPPP2PP/RNBQKBNR w KQkq - 0 3,h7h5,912,974
rnbqkbnr/ppp1ppp1/8/3p3p/4P3/2N2P2/PPPP2PP/R1BQKBNR b KQkq - 1 3,b1c3,912,974
rnbqkb1r/ppp1ppp1/5n2/3p3p/4P3/2N2P2/PPPP2PP/R1BQKBNR w KQkq - 2 4,g8f6,912,974
rnbqkb1r/ppp1ppp1/5n2/3p3p/3PP3/2N2P2/PPP3PP/R1BQKBNR b KQkq - 0 4,d2d4,912,974
rnbqkb1r/ppp1ppp1/5n2/7p/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq - 0 5,d5e4,912,974
rnbqkb1r/ppp1ppp1/5n2/7p/3PP3/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5,f3e4,912,974
rn1qkb1r/ppp1ppp1/5n2/7p/3PP1b1/2N5/PPP3PP/R1BQKBNR w KQkq - 1 6,c8g4,912,974
rn1qkb1r/ppp1ppp1/5n2/7p/3PP1b1/2N5/PPP1B1PP/R1BQK1NR b KQkq - 2 6,f1e2,912,974
rn1qkb1r/ppp1ppp1/5n2/7p/3PP3/2N5/PPP1b1PP/R1BQK1NR w KQkq - 0 7,g4e2,912,974
rn1qkb1r/ppp1ppp1/5n2/7p/3PP3/2N5/PPP1Q1PP/R1B1K1NR b KQkq - 0 7,d1e2,912,974
r2qkb1r/ppp1ppp1/2n2n2/7p/3PP3/2N5/PPP1Q1PP/R1B1K1NR w KQkq - 1 8,b8c6,912,974
r2qkb1r/ppp1ppp1/2n2n2/7p/3PP3/2N2N2/PPP1Q1PP/R1B1K2R b KQkq - 2 8,g1f3,912,974
r2qkb1r/ppp1ppp1/5n2/7p/3nP3/2N2N2/PPP1Q1PP/R1B1K2R w KQkq - 0 9,c6d4,912,974
r2qkb1r/ppp1ppp1/5n2/7p/3nP3/2NQ1N2/PPP3PP/R1B1K2R b KQkq - 1 9,e2d3,912,974
r2qkb1r/pp2ppp1/5n2/2p4p/3nP3/2NQ1N2/PPP3PP/R1B1K2R w KQkq - 0 10,c7c5,912,974
r2qkb1r/pp2ppp1/5n2/2p4p/3NP3/2NQ4/PPP3PP/R1B1K2R b KQkq - 0 10,f3d4,912,974
r3kb1r/pp2ppp1/5n2/2p4p/3qP3/2NQ4/PPP3PP/R1B1K2R w KQkq - 0 11,d8d4,912,974
r3kb1r/pp2ppp1/5n2/2p4p/3QP3/2N5/PPP3PP/R1B1K2R b KQkq - 0 11,d3d4,912,974
r3kb1r/pp2ppp1/5n2/7p/3pP3/2N5/PPP3PP/R1B1K2R w KQkq - 0 12,c5d4,912,974
r3kb1r/pp2ppp1/5n2/3N3p/3pP3/8/PPP3PP/R1B1K2R b KQkq - 1 12,c3d5,912,974
r3kb1r/pp2ppp1/8/3N3p/3pn3/8/PPP3PP/R1B1K2R w KQkq - 0 13,f6e4,912,974
r3kb1r/ppN1ppp1/8/7p/3pn3/8/PPP3PP/R1B1K2R b KQkq - 1 13,d5c7,912,974
r4b1r/ppNkppp1/8/7p/3pn3/8/PPP3PP/R1B1K2R w KQ - 2 14,e8d7,912,974
N4b1r/pp1kppp1/8/7p/3pn3/8/PPP3PP/R1B1K2R b KQ - 0 14,c7a8,912,974
N4b1r/pp1k1pp1/8/4p2p/3pn3/8/PPP3PP/R1B1K2R w KQ - 0 15,e7e5,912,974
N4b1r/pp1k1pp1/8/4p2p/3pn3/8/PPP3PP/R1B1KR2 b Q - 1 15,h1f1,912,974
N6r/pp1k1pp1/8/4p2p/1b1pn3/8/PPP3PP/R1B1KR2 w Q - 2 16,f8b4,912,974
N6r/pp1k1pp1/8/4p2p/1b1pn3/2P5/PP4PP/R1B1KR2 b Q - 0 16,c2c3,912,974
N6r/pp1k1pp1/8/4p2p/1b2n3/2p5/PP4PP/R1B1KR2 w Q - 0 17,d4c3,912,974
N6r/pp1k1Rp1/8/4p2p/1b2n3/2p5/PP4PP/R1B1K3 b Q - 0 17,f1f7,912,974
N6r/pp3Rp1/4k3/4p2p/1b2n3/2p5/PP4PP/R1B1K3 w Q - 1 18,d7e6,912,974
N6r/pR4p1/4k3/4p2p/1b2n3/2p5/PP4PP/R1B1K3 b Q - 0 18,f7b7,912,974
N6r/pR4p1/4k3/4p2p/1b2n3/8/Pp4PP/R1B1K3 w Q - 0 19,c3b2,912,974
N6r/pR4p1/4k3/4p2p/1b2n3/8/Pp2K1PP/R1B5 b - - 1 19,e1e2,912,974
N6r/pR4p1/4k3/4p2p/1b2n3/8/P3K1PP/q1B5 w - - 0 20,b2a1q,912,974
N6r/pR4p1/4k3/4p1Bp/1b2n3/8/P3K1PP/q7 b - - 1 20,c1g5,912,974
r7/pR4p1/4k3/4p1Bp/1b2n3/8/P3K1PP/q7 w - - 0 21,h8a8,912,974
r7/pR4p1/4k3/4p2p/1b2n3/4B3/P3K1PP/q7 b - - 1 21,g5e3,912,974
r7/pR4p1/4k3/4p2p/1b2n3/4B3/q3K1PP/8 w - - 0 22,a1a2,912,974
r7/pR4p1/4k3/4p2p/1b2n3/4BK2/q5PP/8 b - - 1 22,e2f3,912,974
r7/pR4p1/4k3/4p2p/1b6/4BK2/q2n2PP/8 w - - 2 23,e4d2,912,974
r7/pR4p1/4k3/4p2p/1b6/4B1K1/q2n2PP/8 b - - 3 23,f3g3,912,974
r7/pR4p1/4k3/4p2p/1b2n3/4B1K1/q5PP/8 w - - 4 24,d2e4,912,974
r7/pR4p1/4k3/4p2p/1b2n2K/4B3/q5PP/8 b - - 5 24,g3h4,912,974
r7/pR2b1p1/4k3/4p2p/4n2K/4B3/q5PP/8 w - - 6 25,b4e7,912,974
r7/pR2b1p1/4k3/4p2K/4n3/4B3/q5PP/8 b - - 0 25,h4h5,912,974
r7/pR2b1p1/4k3/4p2K/4n3/4B3/6qP/8 w - - 0 26,a2g2,912,974
r7/pR2b1p1/4k3/4p2K/4n2P/4B3/6q1/8 b - - 0 26,h2h4,912,974
r7/pR2b1p1/4kn2/4p2K/7P/4B3/6q1/8 w - - 1 27,e4f6,912,974
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g1f3,841,957
rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,d7d5,841,957
rnbqkbnr/ppp1pppp/8/3p4/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2,b1c3,841,957
rn1qkbnr/ppp1pppp/4b3/3p4/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3,c8e6,841,957
rn1qkbnr/ppp1pppp/4b3/3p4/8/2NP1N2/PPP1PPPP/R1BQKB1R b KQkq - 0 3,d2d3,841,957
r2qkbnr/ppp1pppp/2n1b3/3p4/8/2NP1N2/PPP1PPPP/R1BQKB1R w KQkq - 1 4,b8c6,841,957
r2qkbnr/ppp1pppp/2n1b3/3p4/4P3/2NP1N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,e2e4,841,957
r2qkb1r/ppp1pppp/2n1bn2/3p4/4P3/2NP1N2/PPP2PPP/R1BQKB1R w KQkq - 1 5,g8f6,841,957
r2qkb1r/ppp1pppp/2n1bn2/3P4/8/2NP1N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,e4d5,841,957
r2qkb1r/ppp1pppp/2n1b3/3n4/8/2NP1N2/PPP2PPP/R1BQKB1R w KQkq - 0 6,f6d5,841,957
r2qkb1r/ppp1pppp/2n1b3/3N4/8/3P1N2/PPP2PPP/R1BQKB1R b KQkq - 0 6,c3d5,841,957
r2qkb1r/ppp1pppp/2n5/3b4/8/3P1N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,e6d5,841,957
r2qkb1r/ppp1pppp/2n5/3b2B1/8/3P1N2/PPP2PPP/R2QKB1R b KQkq - 1 7,c1g5,841,957
r2qkb1r/ppp1p1pp/2n2p2/3b2B1/8/3P1N2/PPP2PPP/R2QKB1R w KQkq - 0 8,f7f6,841,957
r2qkb1r/ppp1p1pp/2n2p2/3b4/5B2/3P1N2/PPP2PPP/R2QKB1R b KQkq - 1 8,g5f4,841,957
r2qkb1r/ppp1p2p/2n2p2/3b2p1/5B2/3P1N2/PPP2PPP/R2QKB1R w KQkq - 0 9,g7g5,841,957
r2qkb1r/ppp1p2p/2n2p2/3b2p1/8/3PBN2/PPP2PPP/R2QKB1R b KQkq - 1 9,f4e3,841,957
r2qkb1r/ppp4p/2n2p2/3bp1p1/8/3PBN2/PPP2PPP/R2QKB1R w KQkq - 0 10,e7e5,841,957
r2qkb1r/ppp4p/2n2p2/3bp1p1/7P/3PBN2/PPP2PP1/R2QKB1R b KQkq - 0 10,h2h4,841,957
r2qkb1r/ppp4p/2n2p2/4p1p1/7P/3PBb2/PPP2PP1/R2QKB1R w KQkq - 0 11,d5f3,841,957
r2qkb1r/ppp4p/2n2p2/4p1p1/7P/3PBP2/PPP2P2/R2QKB1R b KQkq - 0 11,g2f3,841,957
r2qkb1r/ppp4p/5p2/4p1p1/3n3P/3PBP2/PPP2P2/R2QKB1R w KQkq - 1 12,c6d4,841,957
r2qkb1r/ppp4p/5p2/4p1P1/3n4/3PBP2/PPP2P2/R2QKB1R b KQkq - 0 12,h4g5,841,957
r2qkb1r/ppp4p/8/4p1p1/3n4/3PBP2/PPP2P2/R2QKB1R w KQkq - 0 13,f6g5,841,957
r2qkb1r/ppp4p/8/4p1p1/3n4/3PBP2/PPPQ1P2/R3KB1R b KQkq - 1 13,d1d2,841,957
r2qkb1r/ppp4p/8/4p1p1/8/3PBn2/PPPQ1P2/R3KB1R w KQkq - 0 14,d4f3,841,957
r2qkb1r/ppp4p/8/4p1p1/8/3PBn2/PPPQKP2/R4B1R b kq - 1 14,e1e2,841,957
r2qkb1r/ppp4p/8/4p1p1/8/3PB3/PPPnKP2/R4B1R w kq - 0 15,f3d2,841,957
r2qkb1r/ppp4p/8/4p1p1/8/3P4/PPPBKP2/R4B1R b kq - 0 15,e3d2,841,957
r3kb1r/pppq3p/8/4p1p1/8/3P4/PPPBKP2/R4B1R w kq - 1 16,d8d7,841,957
r3kb1r/pppq3p/8/4p1B1/8/3P4/PPP1KP2/R4B1R b kq - 0 16,d2g5,841,957
r3k2r/pppqb2p/8/4p1B1/8/3P4/PPP1KP2/R4B1R w kq - 1 17,f8e7,841,957
r3k2r/pppqb2p/7B/4p3/8/3P4/PPP1KP2/R4B1R b kq - 2 17,g5h6,841,957
2kr3r/pppqb2p/7B/4p3/8/3P4/PPP1KP2/R4B1R w - - 3 18,e8c8,841,957
2kr3r/pppqb2p/7B/4p3/8/3P3B/PPP1KP2/R6R b - - 4 18,f1h3,841,957
2kr3r/ppp1b2p/7B/4p3/8/3P3q/PPP1KP2/R6R w - - 0 19,d7h3,841,957
2kr3r/ppp1b2p/7B/4p3/8/3P3R/PPP1KP2/R7 b - - 0 19,h1h3,841,957
2kr2r1/ppp1b2p/7B/4p3/8/3P3R/PPP1KP2/R7 w - - 1 20,h8g8,841,957
2kr2r1/ppp1b2p/7B/4p2R/8/3P4/PPP1KP2/R7 b - - 2 20,h3h5,841,957
2kr2r1/p1p1b2p/1p5B/4p2R/8/3P4/PPP1KP2/R7 w - - 0 21,b7b6,841,957
2kr2r1/p1p1b2p/1p5B/4R3/8/3P4/PPP1KP2/R7 b - - 0 21,h5e5,841,957
2kr4/p1p1b2p/1p4rB/4R3/8/3P4/PPP1KP2/R7 w - - 1 22,g8g6,841,957
2kr4/p1p1b2p/1p4rB/4R3/8/3P4/PPP1KP2/7R b - - 2 22,a1h1,841,957
2kr4/p1p1b2p/1p3r1B/4R3/8/3P4/PPP1KP2/7R w - - 3 23,g6f6,841,957
2kr4/p1p1R2p/1p3r1B/8/8/3P4/PPP1KP2/7R b - - 0 23,e5e7,841,957
2k5/p1p1R2p/1p1r1r1B/8/8/3P4/PPP1KP2/7R w - - 1 24,d8d6,841,957
2k5/p1p4R/1p1r1r1B/8/8/3P4/PPP1KP2/7R b - - 0 24,e7h7,841,957
2k5/p6R/1p1r1r1B/2p5/8/3P4/PPP1KP2/7R w - - 0 25,c7c5,841,957
2k5/p6R/1p1r1r1B/2p5/8/2PP4/PP2KP2/7R b - - 0 25,c2c3,841,957
2k5/p6R/3r1r1B/1pp5/8/2PP4/PP2KP2/7R w - - 0 26,b6b5,841,957
2k5/p6R/3r1r1B/1pp5/8/P1PP4/1P2KP2/7R b - - 0 26,a2a3,841,957
2k5/p6R/3r1r1B/1p6/2p5/P1PP4/1P2KP2/7R w - - 0 27,c5c4,841,957
2k5/p6R/3r1r1B/1p6/2P5/P1P5/1P2KP2/7R b - - 0 27,d3c4,841,957
2k5/p6R/3r1r1B/8/2p5/P1P5/1P2KP2/7R w - - 0 28,b5c4,841,957
