FEN,Move,WhiteElo,BlackElo
rnbqkb1r/ppp5/3p3p/4p1pP/2B1PnP1/2N2N2/PPP2P2/R1BQK2R w KQkq - 1 10,g6f4,1142,1270
rnbqkb1r/ppp5/3p3p/4p1pP/2B1PBP1/2N2N2/PPP2P2/R2QK2R b KQkq - 0 10,c1f4,1142,1270
rnbqkb1r/ppp5/3p3p/4p2P/2B1PpP1/2N2N2/PPP2P2/R2QK2R w KQkq - 0 11,g5f4,1142,1270
rnbqkb1r/ppp5/3p3p/3Qp2P/2B1PpP1/2N2N2/PPP2P2/R3K2R b KQkq - 1 11,d1d5,1142,1270
rnb1kb1r/ppp1q3/3p3p/3Qp2P/2B1PpP1/2N2N2/PPP2P2/R3K2R w KQkq - 2 12,d8e7,1142,1270
rnb1kb1r/ppp1q3/B2p3p/3Qp2P/4PpP1/2N2N2/PPP2P2/R3K2R b KQkq - 3 12,c4a6,1142,1270
r1b1kb1r/ppp1q3/n2p3p/3Qp2P/4PpP1/2N2N2/PPP2P2/R3K2R w KQkq - 0 13,b8a6,1142,1270
r1b1kb1r/ppp1q3/n2p3p/1Q2p2P/4PpP1/2N2N2/PPP2P2/R3K2R b KQkq - 1 13,d5b5,1142,1270
r1b1kb1r/pp2q3/n1pp3p/1Q2p2P/4PpP1/2N2N2/PPP2P2/R3K2R w KQkq - 0 14,c7c6,1142,1270
r1b1kb1r/pp2q3/n1pp3p/1Q1Np2P/4PpP1/5N2/PPP2P2/R3K2R b KQkq - 1 14,c3d5,1142,1270
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4,1479,1428
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5,1479,1428
rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4,1479,1428
rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,d5c4,1479,1428
rnbqkbnr/ppp1pppp/8/8/2pP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,e2e3,1479,1428
rnbqkbnr/ppp2ppp/4p3/8/2pP4/4P3/PP3PPP/RNBQKBNR w KQkq - 0 4,e7e6,1479,1428
rnbqkbnr/ppp2ppp/4p3/8/2pP4/P3P3/1P3PPP/RNBQKBNR b KQkq - 0 4,a2a3,1479,1428
rnbqkbnr/1pp2ppp/4p3/p7/2pP4/P3P3/1P3PPP/RNBQKBNR w KQkq - 0 5,a7a5,1479,1428
rnbqkbnr/1pp2ppp/4p3/p7/2BP4/P3P3/1P3PPP/RNBQK1NR b KQkq - 0 5,f1c4,1479,1428
rnbqkbnr/1pp2ppp/4p3/8/p1BP4/P3P3/1P3PPP/RNBQK1NR w KQkq - 0 6,a5a4,1479,1428
rnbqkbnr/1pp2ppp/4p3/8/p1BP4/P1N1P3/1P3PPP/R1BQK1NR b KQkq - 1 6,b1c3,1479,1428
rn1qkbnr/1ppb1ppp/4p3/8/p1BP4/P1N1P3/1P3PPP/R1BQK1NR w KQkq - 2 7,c8d7,1479,1428
rn1qkbnr/1ppb1ppp/4p3/8/p1BP4/P1N1PN2/1P3PPP/R1BQK2R b KQkq - 3 7,g1f3,1479,1428
rn1qkbnr/1p1b1ppp/2p1p3/8/p1BP4/P1N1PN2/1P3PPP/R1BQK2R w KQkq - 0 8,c7c6,1479,1428
rn1qkbnr/1p1b1ppp/2p1p3/8/p1BP4/PPN1PN2/5PPP/R1BQK2R b KQkq - 0 8,b2b3,1479,1428
rn1qkbnr/3b1ppp/2p1p3/1p6/p1BP4/PPN1PN2/5PPP/R1BQK2R w KQkq - 0 9,b7b5,1479,1428
rn1qkbnr/3b1ppp/2p1p3/1p6/p2P4/PPNBPN2/5PPP/R1BQK2R b KQkq - 1 9,c4d3,1479,1428
rn1qkbnr/3b1ppp/2p1p3/8/pp1P4/PPNBPN2/5PPP/R1BQK2R w KQkq - 0 10,b5b4,1479,1428
rn1qkbnr/3b1ppp/2p1p3/8/pP1P4/1PNBPN2/5PPP/R1BQK2R b KQkq - 0 10,a3b4,1479,1428
rn1qk1nr/3b1ppp/2p1p3/8/pb1P4/1PNBPN2/5PPP/R1BQK2R w KQkq - 0 11,f8b4,1479,1428
rn1qk1nr/3b1ppp/2p1p3/8/pb1P4/1PNBPN2/1B3PPP/R2QK2R b KQkq - 1 11,c1b2,1479,1428
rn1qk1nr/3b1ppp/2p1p3/8/1b1P4/pPNBPN2/1B3PPP/R2QK2R w KQkq - 0 12,a4a3,1479,1428
rn1qk1nr/3b1ppp/2p1p3/8/1b1P4/pPNBPN2/1BQ2PPP/R3K2R b KQkq - 1 12,d1c2,1479,1428
rn1qk1nr/3b1ppp/2p1p3/8/3P4/pPbBPN2/1BQ2PPP/R3K2R w KQkq - 0 13,b4c3,1479,1428
rn1qk1nr/3b1ppp/2p1p3/8/3P4/pPBBPN2/2Q2PPP/R3K2R b KQkq - 0 13,b2c3,1479,1428
rn2k1nr/3bqppp/2p1p3/8/3P4/pPBBPN2/2Q2PPP/R3K2R w KQkq - 1 14,d8e7,1479,1428
rn2k1nr/3bqppp/2p1p3/8/3P4/pPBBPN2/2Q2PPP/R4RK1 b kq - 2 14,e1g1,1479,1428
rn2k2r/3bqppp/2p1pn2/8/3P4/pPBBPN2/2Q2PPP/R4RK1 w kq - 3 15,g8f6,1479,1428
rn2k2r/3bqppp/2p1pn2/4N3/3P4/pPBBP3/2Q2PPP/R4RK1 b kq - 4 15,f3e5,1479,1428
rnb1k2r/4qppp/2p1pn2/4N3/3P4/pPBBP3/2Q2PPP/R4RK1 w kq - 5 16,d7c8,1479,1428
rnb1k2r/4qppp/2p1pn2/4N3/3P4/pPBBP3/3Q1PPP/R4RK1 b kq - 6 16,c2d2,1479,1428
rnb1k2r/4qppp/2p1p3/3nN3/3P4/pPBBP3/3Q1PPP/R4RK1 w kq - 7 17,f6d5,1479,1428
rnb1k2r/4qppp/2p1p3/3nN3/3PP3/pPBB4/3Q1PPP/R4RK1 b kq - 0 17,e3e4,1479,1428
rnb1k2r/4qppp/2p1p3/4N3/3PP3/pPnB4/3Q1PPP/R4RK1 w kq - 0 18,d5c3,1479,1428
rnb1k2r/4qppp/2p1p3/4N3/3PP3/pPQB4/5PPP/R4RK1 b kq - 0 18,d2c3,1479,1428
rn2k2r/1b2qppp/2p1p3/4N3/3PP3/pPQB4/5PPP/R4RK1 w kq - 1 19,c8b7,1479,1428
rn2k2r/1b2qppp/2p1p3/4N3/3PP3/pPQB4/5PPP/R1R3K1 b kq - 2 19,f1c1,1479,1428
rn2k2r/1b2q1pp/2p1pp2/4N3/3PP3/pPQB4/5PPP/R1R3K1 w kq - 0 20,f7f6,1479,1428
rn2k2r/1b2q1pp/2p1pp2/8/2NPP3/pPQB4/5PPP/R1R3K1 b kq - 1 20,e5c4,1479,1428
rn3rk1/1b2q1pp/2p1pp2/8/2NPP3/pPQB4/5PPP/R1R3K1 w - - 2 21,e8g8,1479,1428
rn3rk1/1b2q1pp/2p1pp2/8/1PNPP3/p1QB4/5PPP/R1R3K1 b - - 0 21,b3b4,1479,1428
rn3rk1/1b2q1pp/4pp2/2p5/1PNPP3/p1QB4/5PPP/R1R3K1 w - - 0 22,c6c5,1479,1428
rn3rk1/1b2q1pp/4pp2/2P5/2NPP3/p1QB4/5PPP/R1R3K1 b - - 0 22,b4c5,1479,1428
r4rk1/1b2q1pp/2n1pp2/2P5/2NPP3/p1QB4/5PPP/R1R3K1 w - - 1 23,b8c6,1479,1428
r4rk1/1b2q1pp/2n1pp2/2P5/2NPP3/R1QB4/5PPP/2R3K1 b - - 0 23,a1a3,1479,1428
r4rk1/1b2q1pp/2n2p2/2P1p3/2NPP3/R1QB4/5PPP/2R3K1 w - - 0 24,e6e5,1479,1428
R4rk1/1b2q1pp/2n2p2/2P1p3/2NPP3/2QB4/5PPP/2R3K1 b - - 0 24,a3a8,1479,1428
r5k1/1b2q1pp/2n2p2/2P1p3/2NPP3/2QB4/5PPP/2R3K1 w - - 0 25,f8a8,1479,1428
r5k1/1b2q1pp/2n2p2/2P1p3/2NPP3/2QB4/5PPP/R5K1 b - - 1 25,c1a1,1479,1428
6k1/1b2q1pp/2n2p2/2P1p3/2NPP3/2QB4/5PPP/r5K1 w - - 0 26,a8a1,1479,1428
6k1/1b2q1pp/2n2p2/2P1p3/2NPP3/3B4/5PPP/Q5K1 b - - 0 26,c3a1,1479,1428
6k1/1b2q1pp/5p2/2P1p3/2NnP3/3B4/5PPP/Q5K1 w - - 0 27,c6d4,1479,1428
6k1/1b2q1pp/5p2/Q1P1p3/2NnP3/3B4/5PPP/6K1 b - - 1 27,a1a5,1479,1428
6k1/1b2q2p/5p2/Q1P1p1p1/2NnP3/3B4/5PPP/6K1 w - - 0 28,g7g5,1479,1428
6k1/1b2q2p/3N1p2/Q1P1p1p1/3nP3/3B4/5PPP/6K1 b - - 1 28,c4d6,1479,1428
6k1/4q2p/2bN1p2/Q1P1p1p1/3nP3/3B4/5PPP/6K1 w - - 2 29,b7c6,1479,1428
6k1/4q2p/2b2p2/Q1P1pNp1/3nP3/3B4/5PPP/6K1 b - - 3 29,d6f5,1479,1428
5qk1/7p/2b2p2/Q1P1pNp1/3nP3/3B4/5PPP/6K1 w - - 4 30,e7f8,1479,1428
5qk1/7p/2b2p2/Q1P1p1p1/3NP3/3B4/5PPP/6K1 b - - 0 30,f5d4,1479,1428
5qk1/7p/2b2p2/Q1P3p1/3pP3/3B4/5PPP/6K1 w - - 0 31,e5d4,1479,1428
5qk1/7p/1Qb2p2/2P3p1/3pP3/3B4/5PPP/6K1 b - - 1 31,a5b6,1479,1428
4q1k1/7p/1Qb2p2/2P3p1/3pP3/3B4/5PPP/6K1 w - - 2 32,f8e8,1479,1428
4q1k1/7p/1Qb2p2/2P3p1/2BpP3/8/5PPP/6K1 b - - 3 32,d3c4,1479,1428
4q3/6kp/1Qb2p2/2P3p1/2BpP3/8/5PPP/6K1 w - - 4 33,g8g7,1479,1428
4q3/2Q3kp/2b2p2/2P3p1/2BpP3/8/5PPP/6K1 b - - 5 33,b6c7,1479,1428
4q3/2Q4p/2b2p1k/2P3p1/2BpP3/8/5PPP/6K1 w - - 6 34,g7h6,1479,1428
4q3/2Q4p/2b2p1k/2P3p1/2BpP3/5P2/6PP/6K1 b - - 0 34,f2f3,1479,1428
4q3/2Q4p/5p1k/2P3p1/2Bpb3/5P2/6PP/6K1 w - - 0 35,c6e4,1479,1428
4q3/2Q4p/5p1k/2P3p1/2BpP3/8/6PP/6K1 b - - 0 35,f3e4,1479,1428
8/2Q4p/5p1k/2P3p1/2Bpq3/8/6PP/6K1 w - - 0 36,e8e4,1479,1428
8/2Q4p/5p1k/2P3p1/2Bpq3/7P/6P1/6K1 b - - 0 36,h2h3,1479,1428
8/2Q4p/5p1k/2P3p1/2Bp4/7P/6P1/4q1K1 w - - 1 37,e4e1,1479,1428
8/2Q4p/5p1k/2P3p1/2Bp4/7P/6PK/4q3 b - - 2 37,g1h2,1479,1428
8/2Q4p/5p1k/2P3p1/2Bp4/4q2P/6PK/8 w - - 3 38,e1e3,1479,1428
8/5Q1p/5p1k/2P3p1/2Bp4/4q2P/6PK/8 b - - 4 38,c7f7,1479,1428
8/5Q1p/5p1k/2P1q1p1/2Bp4/7P/6PK/8 w - - 5 39,e3e5,1479,1428
8/5Q1p/5p1k/2P1q1p1/2Bp4/7P/6P1/6K1 b - - 6 39,h2g1,1479,1428
8/5Q1p/5p1k/2P3p1/2Bp1q2/7P/6P1/6K1 w - - 7 40,e5f4,1479,1428
8/5Q1p/4Bp1k/2P3p1/3p1q2/7P/6P1/6K1 b - - 8 40,c4e6,1479,1428
8/5Q1p/4Bp1k/2P3p1/5q2/3p3P/6P1/6K1 w - - 0 41,d4d3,1479,1428
8/5Q1p/5p1k/2P3p1/5qB1/3p3P/6P1/6K1 b - - 1 41,e6g4,1479,1428
8/5Q1p/5p1k/2P3p1/6q1/3p3P/6P1/6K1 w - - 0 42,f4g4,1479,1428
8/5Q1p/5p1k/2P3p1/6P1/3p4/6P1/6K1 b - - 0 42,h3g4,1479,1428
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1069,955
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g7g6,1069,955
rnbqkbnr/pppppp1p/6p1/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,1069,955
rnbqk1nr/ppppppbp/6p1/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,f8g7,1069,955
rnbqk1nr/ppppppbp/6p1/8/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,f1c4,1069,955
rnbqk1nr/1pppppbp/6p1/p7/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,a7a5,1069,955
rnbqk1nr/1pppppbp/6p1/p5N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 1 4,f3g5,1069,955
rnbqk1nr/1ppp1pbp/4p1p1/p5N1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq - 0 5,e7e6,1069,955
rnbqk1nr/1ppp1pbp/4p1p1/p5N1/2B1P3/5Q2/PPPP1PPP/RNB1K2R b KQkq - 1 5,d1f3,1069,955
rnbqk1nr/1ppp2bp/4ppp1/p5N1/2B1P3/5Q2/PPPP1PPP/RNB1K2R w KQkq - 0 6,f7f6,1069,955
rnbqk1nr/1ppp2bp/4ppp1/p5N1/2B1P3/1P3Q2/P1PP1PPP/RNB1K2R b KQkq - 0 6,b2b3,1069,955
rnbqk1nr/1ppp2bp/4p1p1/p5p1/2B1P3/1P3Q2/P1PP1PPP/RNB1K2R w KQkq - 0 7,f6g5,1069,955
rnbqk1nr/1ppp2bp/4p1p1/p5p1/2B1P3/1PN2Q2/P1PP1PPP/R1B1K2R b KQkq - 1 7,b1c3,1069,955
rnbqk1nr/2pp2bp/1p2p1p1/p5p1/2B1P3/1PN2Q2/P1PP1PPP/R1B1K2R w KQkq - 0 8,b7b6,1069,955
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1437,1428
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e6,1437,1428
rnbqkbnr/pppp1ppp/4p3/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,1437,1428
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,c7c5,1437,1428
rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,d2d4,1437,1428
rnbqkbnr/1p1p1ppp/p3p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,a7a6,1437,1428
rnbqkbnr/1p1p1ppp/p3p3/2pP4/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,d4d5,1437,1428
rnbqkb1r/1p1p1ppp/p3pn2/2pP4/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 5,g8f6,1437,1428
rnbqkb1r/1p1p1ppp/p3pn2/2pP4/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 2 5,b1c3,1437,1428
rnbqkb1r/1p1p1ppp/p4n2/2pp4/4P3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 6,e6d5,1437,1428
rnbqkb1r/1p1p1ppp/p4n2/2pP4/8/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 6,e4d5,1437,1428
rnbqk2r/1p1p1ppp/p2b1n2/2pP4/8/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 7,f8d6,1437,1428
rnbqk2r/1p1p1ppp/p2b1n2/2pP4/8/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 2 7,f1e2,1437,1428
rnbq1rk1/1p1p1ppp/p2b1n2/2pP4/8/2N2N2/PPP1BPPP/R1BQK2R w KQ - 3 8,e8g8,1437,1428
rnbq1rk1/1p1p1ppp/p2b1n2/2pP4/8/2N2N2/PPP1BPPP/R1BQ1RK1 b - - 4 8,e1g1,1437,1428
rnbq1rk1/3p1ppp/p2b1n2/1ppP4/8/2N2N2/PPP1BPPP/R1BQ1RK1 w - - 0 9,b7b5,1437,1428
rnbq1rk1/3p1ppp/p2b1n2/1ppP4/8/2N2N1P/PPP1BPP1/R1BQ1RK1 b - - 0 9,h2h3,1437,1428
rnbq1rk1/3p1ppp/p2b1n2/2pP4/1p6/2N2N1P/PPP1BPP1/R1BQ1RK1 w - - 0 10,b5b4,1437,1428
rnbq1rk1/3p1ppp/p2b1n2/2pP4/Np6/5N1P/PPP1BPP1/R1BQ1RK1 b - - 1 10,c3a4,1437,1428
rn1q1rk1/1b1p1ppp/p2b1n2/2pP4/Np6/5N1P/PPP1BPP1/R1BQ1RK1 w - - 2 11,c8b7,1437,1428
rn1q1rk1/1b1p1ppp/p2b1n2/2pP4/NpP5/5N1P/PP2BPP1/R1BQ1RK1 b - c3 0 11,c2c4,1437,1428
rn1q1rk1/1b1pbppp/p4n2/2pP4/NpP5/5N1P/PP2BPP1/R1BQ1RK1 w - - 1 12,d6e7,1437,1428
rn1q1rk1/1b1pbppp/p4n2/2pP4/NpP5/1P3N1P/P3BPP1/R1BQ1RK1 b - - 0 12,b2b3,1437,1428
rn1q1rk1/1b2bppp/p2p1n2/2pP4/NpP5/1P3N1P/P3BPP1/R1BQ1RK1 w - - 0 13,d7d6,1437,1428
rn1q1rk1/1b2bppp/p2p1n2/2pP4/NpP5/1P3N1P/PB2BPP1/R2Q1RK1 b - - 1 13,c1b2,1437,1428
rn1q1rk1/1b1nbppp/p2p4/2pP4/NpP5/1P3N1P/PB2BPP1/R2Q1RK1 w - - 2 14,f6d7,1437,1428
rn1q1rk1/1b1nbppp/p2p4/2pP4/NpP5/1P1B1N1P/PB3PP1/R2Q1RK1 b - - 3 14,e2d3,1437,1428
rn1q1rk1/1b1n1ppp/p2p1b2/2pP4/NpP5/1P1B1N1P/PB3PP1/R2Q1RK1 w - - 4 15,e7f6,1437,1428
rn1q1rk1/1b1n1ppp/p2p1b2/2pP4/NpP5/1P1B1N1P/PBQ2PP1/R4RK1 b - - 5 15,d1c2,1437,1428
rn1q1rk1/1b1n1ppp/p2p4/2pP4/NpP5/1P1B1N1P/PbQ2PP1/R4RK1 w - - 0 16,f6b2,1437,1428
rn1q1rk1/1b1n1ppB/p2p4/2pP4/NpP5/1P3N1P/PbQ2PP1/R4RK1 b - - 0 16,d3h7,1437,1428
rn1q1r1k/1b1n1ppB/p2p4/2pP4/NpP5/1P3N1P/PbQ2PP1/R4RK1 w - - 1 17,g8h8,1437,1428
rn1q1r1k/1b1n1ppB/p2p4/2pP4/1pP5/1P3N1P/PNQ2PP1/R4RK1 b - - 0 17,a4b2,1437,1428
rn1q1r1k/1b1n1p1B/p2p2p1/2pP4/1pP5/1P3N1P/PNQ2PP1/R4RK1 w - - 0 18,g7g6,1437,1428
rn1q1r1k/1b1n1p2/p2p2B1/2pP4/1pP5/1P3N1P/PNQ2PP1/R4RK1 b - - 0 18,h7g6,1437,1428
rn1q1r1k/1b1n4/p2p2p1/2pP4/1pP5/1P3N1P/PNQ2PP1/R4RK1 w - - 0 19,f7g6,1437,1428
rn1q1r1k/1b1n4/p2p2Q1/2pP4/1pP5/1P3N1P/PN3PP1/R4RK1 b - - 0 19,c2g6,1437,1428
rn3r1k/1b1n4/p2p1qQ1/2pP4/1pP5/1P3N1P/PN3PP1/R4RK1 w - - 1 20,d8f6,1437,1428
rn3r1k/1b1n4/p2p1q2/2pP3Q/1pP5/1P3N1P/PN3PP1/R4RK1 b - - 2 20,g6h5,1437,1428
rn3r2/1b1n2k1/p2p1q2/2pP3Q/1pP5/1P3N1P/PN3PP1/R4RK1 w - - 3 21,h8g7,1437,1428
rn3r2/1b1n2k1/p2p1q2/2pP2NQ/1pP5/1P5P/PN3PP1/R4RK1 b - - 4 21,f3g5,1437,1428
rn3r2/1b1n2k1/p2p3q/2pP2NQ/1pP5/1P5P/PN3PP1/R4RK1 w - - 5 22,f6h6,1437,1428
rn3r2/1b1n2k1/p2pN2q/2pP3Q/1pP5/1P5P/PN3PP1/R4RK1 b - - 6 22,g5e6,1437,1428
rn3r2/1b1n3k/p2pN2q/2pP3Q/1pP5/1P5P/PN3PP1/R4RK1 w - - 7 23,g7h7,1437,1428
rn3r2/1b1n3k/p2pN2Q/2pP4/1pP5/1P5P/PN3PP1/R4RK1 b - - 0 23,h5h6,1437,1428
rn3rk1/1b1n4/p2pN2Q/2pP4/1pP5/1P5P/PN3PP1/R4RK1 w - - 1 24,h7g8,1437,1428
rn3rk1/1b1n2Q1/p2pN3/2pP4/1pP5/1P5P/PN3PP1/R4RK1 b - - 2 24,h6g7,1437,1428
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g1f3,1345,1379
rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,d7d5,1345,1379
rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,d2d4,1345,1379
rnbqkbnr/ppp2ppp/8/3pp3/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,e7e5,1345,1379
rnbqkbnr/ppp2ppp/8/3pP3/8/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 3,d4e5,1345,1379
rnbqkbnr/ppp3pp/5p2/3pP3/8/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 4,f7f6,1345,1379
rnbqkbnr/ppp3pp/5P2/3p4/8/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 4,e5f6,1345,1379
rn1qkbnr/ppp3pp/5P2/3p1b2/8/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 5,c8f5,1345,1379
rn1qkbnr/ppp3pp/5P2/3p1b2/5B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 2 5,c1f4,1345,1379
rn1qkb1r/ppp3pp/5n2/3p1b2/5B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 6,g8f6,1345,1379
rn1qkb1r/ppp3pp/5n2/3p1b2/5B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 6,e2e3,1345,1379
rn1qkb1r/ppp3pp/8/3p1b2/4nB2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 7,f6e4,1345,1379
rn1qkb1r/ppp3pp/8/3p1b2/4nB2/3BPN2/PPP2PPP/RN1QK2R b KQkq - 2 7,f1d3,1345,1379
rn1qkb1r/pp4pp/2p5/3p1b2/4nB2/3BPN2/PPP2PPP/RN1QK2R w KQkq - 0 8,c7c6,1345,1379
rn1qkb1r/pp4pp/2p5/3p1b2/4nB2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 8,c2c3,1345,1379
rn1qk2r/pp4pp/2pb4/3p1b2/4nB2/2PBPN2/PP3PPP/RN1QK2R w KQkq - 1 9,f8d6,1345,1379
rn1qk2r/pp4pp/2pB4/3p1b2/4n3/2PBPN2/PP3PPP/RN1QK2R b KQkq - 0 9,f4d6,1345,1379
rn2k2r/pp4pp/2pq4/3p1b2/4n3/2PBPN2/PP3PPP/RN1QK2R w KQkq - 0 10,d8d6,1345,1379
rn2k2r/pp4pp/2pq4/3p1b2/4B3/2P1PN2/PP3PPP/RN1QK2R b KQkq - 0 10,d3e4,1345,1379
rn2k2r/pp4pp/2pq4/3p4/4b3/2P1PN2/PP3PPP/RN1QK2R w KQkq - 0 11,f5e4,1345,1379
rn2k2r/pp4pp/2pq4/3p4/4b3/2P1PN2/PP1N1PPP/R2QK2R b KQkq - 1 11,b1d2,1345,1379
rn3rk1/pp4pp/2pq4/3p4/4b3/2P1PN2/PP1N1PPP/R2QK2R w KQ - 2 12,e8g8,1345,1379
rn3rk1/pp4pp/2pq4/3p4/4N3/2P1PN2/PP3PPP/R2QK2R b KQ - 0 12,d2e4,1345,1379
rn3rk1/pp4pp/2p3q1/3p4/4N3/2P1PN2/PP3PPP/R2QK2R w KQ - 1 13,d6g6,1345,1379
rn3rk1/pp4pp/2p3q1/3pN3/4N3/2P1P3/PP3PPP/R2QK2R b KQ - 2 13,f3e5,1345,1379
rn3rk1/pp4pp/2p5/3pN3/4N3/2P1P3/PP3PqP/R2QK2R w KQ - 0 14,g6g2,1345,1379
rn3rk1/pp4pp/2p5/3pN3/8/2P1P1N1/PP3PqP/R2QK2R b KQ - 1 14,e4g3,1345,1379
rn3rk1/pp4pp/2p5/3pN3/8/2P1P1N1/PP3q1P/R2QK2R w KQ - 0 15,g2f2,1345,1379
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1311,1241
rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,b7b6,1311,1241
rnbqkbnr/p1pppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d2d4,1311,1241
rn1qkbnr/pbpppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,c8b7,1311,1241
rn1qkbnr/pbpppppp/1p6/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq - 2 3,f1d3,1311,1241
rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/3B4/PPP2PPP/RNBQK1NR w KQkq - 0 4,g7g6,1311,1241
rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/3BB3/PPP2PPP/RN1QK1NR b KQkq - 1 4,c1e3,1311,1241
rn1qk1nr/pbppppbp/1p4p1/8/3PP3/3BB3/PPP2PPP/RN1QK1NR w KQkq - 2 5,f8g7,1311,1241
rn1qk1nr/pbppppbp/1p4p1/8/3PP3/3BBN2/PPP2PPP/RN1QK2R b KQkq - 3 5,g1f3,1311,1241
rn1qk1nr/pb1pppbp/1pp3p1/8/3PP3/3BBN2/PPP2PPP/RN1QK2R w KQkq - 0 6,c7c6,1311,1241
rn1qk1nr/pb1pppbp/1pp3p1/8/3PP3/3BBN2/PPP2PPP/RN1Q1RK1 b kq - 1 6,e1g1,1311,1241
rn1qk1nr/pb1pp1bp/1pp2pp1/8/3PP3/3BBN2/PPP2PPP/RN1Q1RK1 w kq - 0 7,f7f6,1311,1241
rn1qk1nr/pb1pp1bp/1pp2pp1/8/3PP3/2PBBN2/PP3PPP/RN1Q1RK1 b kq - 0 7,c2c3,1311,1241
rn1qk1nr/pb2p1bp/1pp2pp1/3p4/3PP3/2PBBN2/PP3PPP/RN1Q1RK1 w kq - 0 8,d7d5,1311,1241
rn1qk1nr/pb2p1bp/1pp2pp1/3pP3/3P4/2PBBN2/PP3PPP/RN1Q1RK1 b kq - 0 8,e4e5,1311,1241
rn1qk1nr/pb4bp/1pp1ppp1/3pP3/3P4/2PBBN2/PP3PPP/RN1Q1RK1 w kq - 0 9,e7e6,1311,1241
rn1qk1nr/pb4bp/1pp1pPp1/3p4/3P4/2PBBN2/PP3PPP/RN1Q1RK1 b kq - 0 9,e5f6,1311,1241
rn1qk1nr/pb5p/1pp1pbp1/3p4/3P4/2PBBN2/PP3PPP/RN1Q1RK1 w kq - 0 10,g7f6,1311,1241
rn1qk1nr/pb5p/1pp1pbp1/3p4/3P4/2PBBN2/PP1N1PPP/R2Q1RK1 b kq - 1 10,b1d2,1311,1241
